ano,fase,nivel,titulo,enunciado,numero_questao,questao,alternativas
2020,3,2,banda de música,"a professora de música vai escolher alunos para formar uma banda de música, entre sete alunos numerados de 1 a 7. a banda vai ser formada obedecendo às seguintes restrições: - se o aluno 3 é escolhido, então o aluno 1 não é escolhido. - se o aluno 5 é escolhido, então o aluno 1 não é escolhido. - se o aluno 4 é escolhido, então nem o aluno 2 é escolhido nem o aluno 5 é escolhido. - o aluno que tem o número igual ao número de membros da banda é escolhido.",14,qual das seguintes poderia ser a lista de alunos escolhidos para formar a banda? -,"(A) aluno 1, aluno 3, aluno 4 - (B) aluno 2, aluno 5, aluno 6 - (C) aluno 1, aluno 5 - (D) aluno 3, aluno 6, aluno 7 - (E) aluno 2, aluno 3, aluno 4, aluno 7"
2020,3,2,banda de música,"a professora de música vai escolher alunos para formar uma banda de música, entre sete alunos numerados de 1 a 7. a banda vai ser formada obedecendo às seguintes restrições: - se o aluno 3 é escolhido, então o aluno 1 não é escolhido. - se o aluno 5 é escolhido, então o aluno 1 não é escolhido. - se o aluno 4 é escolhido, então nem o aluno 2 é escolhido nem o aluno 5 é escolhido. - o aluno que tem o número igual ao número de membros da banda é escolhido.",15,"se exatamente dois alunos são escolhidos para a banda, então qual dos seguintes alunos não pode ser escolhido? -",(A) aluno 3 - (B) aluno 4 - (C) aluno 5 - (D) aluno 6 - (E) aluno 7
2020,3,2,banda de música,"a professora de música vai escolher alunos para formar uma banda de música, entre sete alunos numerados de 1 a 7. a banda vai ser formada obedecendo às seguintes restrições: - se o aluno 3 é escolhido, então o aluno 1 não é escolhido. - se o aluno 5 é escolhido, então o aluno 1 não é escolhido. - se o aluno 4 é escolhido, então nem o aluno 2 é escolhido nem o aluno 5 é escolhido. - o aluno que tem o número igual ao número de membros da banda é escolhido.",16,qual o número máximo de alunos na banda? -,(A) três - (B) quatro - (C) cinco - (D) seis - (E) sete
2020,3,2,banda de música,"a professora de música vai escolher alunos para formar uma banda de música, entre sete alunos numerados de 1 a 7. a banda vai ser formada obedecendo às seguintes restrições: - se o aluno 3 é escolhido, então o aluno 1 não é escolhido. - se o aluno 5 é escolhido, então o aluno 1 não é escolhido. - se o aluno 4 é escolhido, então nem o aluno 2 é escolhido nem o aluno 5 é escolhido. - o aluno que tem o número igual ao número de membros da banda é escolhido.",17,"se o aluno 1 e o aluno 3 não são escolhidos, então qual dos seguintes é um par de alunos que poderiam ser ambos escolhidos? -",(A) alunos 2 e 7 - (B) alunos 4 e 7 - (C) alunos 6 e 7 - (D) alunos 4 e 6 - (E) alunos 5 e 6
2020,3,2,banda de música,"a professora de música vai escolher alunos para formar uma banda de música, entre sete alunos numerados de 1 a 7. a banda vai ser formada obedecendo às seguintes restrições: - se o aluno 3 é escolhido, então o aluno 1 não é escolhido. - se o aluno 5 é escolhido, então o aluno 1 não é escolhido. - se o aluno 4 é escolhido, então nem o aluno 2 é escolhido nem o aluno 5 é escolhido. - o aluno que tem o número igual ao número de membros da banda é escolhido.",18,"se os alunos 5 e 6 são ambos escolhidos, então qual dos seguintes alunos é sempre escolhido? -",(A) aluno 1 - (B) aluno 2 - (C) aluno 3 - (D) aluno 4 - (E) aluno 7
2020,3,2,banda de música,"a professora de música vai escolher alunos para formar uma banda de música, entre sete alunos numerados de 1 a 7. a banda vai ser formada obedecendo às seguintes restrições: - se o aluno 3 é escolhido, então o aluno 1 não é escolhido. - se o aluno 5 é escolhido, então o aluno 1 não é escolhido. - se o aluno 4 é escolhido, então nem o aluno 2 é escolhido nem o aluno 5 é escolhido. - o aluno que tem o número igual ao número de membros da banda é escolhido.",19,"se ambos os alunos 6 e 7 não são escolhidos, então qual o número máximo de alunos na banda? -",(A) um - (B) dois - (C) três - (D) quatro - (E) cinco a prova continua na próxima página.
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",20,qual dos seguintes dias tem o menor número de tópicos distintos incluídos nas manchetes? 1.,(A) segunda-feira 2. (B) terça-feira 3. (C) quarta-feira 4. (D) quinta-feira 5. (E) sexta-feira
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",21,em qual dos seguintes dias as manchetes sempre incluem música? 1.,(A) segunda-feira 2. (B) terça-feira 3. (C) quarta-feira 4. (D) quinta-feira 5. (E) sexta-feira
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",22,"se música é incluído na sexta-feira e esporte é incluido em três dias consecutivos, então qual das seguintes afirmativas é sempre verdadeira? 1.",(A) cinema é incluido na segunda-feira. 2. (B) música é incluído na quinta-feira. 3. (C) esporte é incluído na sexta-feira. 4. (D) música é incluído na terça-feira. 5. (E) esporte é incluído na quinta-feira.
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",23,para quantos dos tópicos é possível ser incluído em exatamente quatro dos cinco dias? 1.,(A) 0 2. (B) 1 3. (C) 2 4. (D) 3 5. (E) 4 a prova continua na próxima página.
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",24,"se esporte é incluído na sexta-feira e os dias em que música é incluído não são todos consecutivos (ou seja, não são um imediatamente após o outro), qual das seguintes afirmativas é sempre falsa? -",(A) cinema é incluído na quarta-feira. - (B) música é incluído na segunda-feira. - (C) esporte é incluído na terça-feira. - (D) esporte é incluído na quinta-feira. - (E) música é incluído na quinta-feira.
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",25,"se esporte é incluído na segunda-feira, quantas combinações diferentes de dias e tópicos são possíveis para a semana? -",(A) 1 - (B) 2 - (C) 3 - (D) 4 - (E) 5
2020,3,2,jornal do grêmio escolar,"para cada dia de uma semana, de segunda-feira a sexta-feira, a editora do jornal do grêmio escolar decide quais matérias vão ser colocadas na primeira página. cada matéria na primeira página é chamada de manchete e trata de exatamente um de quatro tópicos: cinema, esporte, jogos eletrônicos e música. em cada dia a editora pode publicar quantas manchetes achar apropriado, obedecendo às seguintes restrições: - qualquer tópico não incluído nas manchetes de terça-feira é incluído nas manchetes de quinta-feira e nenhum tópico incluído nas manchetes na quinta-feira é incluído nas manchetes de terça-feira. - qualquer tópico não incluído nas manchetes de segunda-feira é incluído nas manchetes de sexta-feira e nenhum tópico incluído nas manchetes na sexta-feira é incluído nas manchetes de segunda-feira. - na terça-feira e na sexta-feira as manchetes incluem jogos eletrônicos. - na quinta-feira e na sexta-feira as manchetes incluem cinema. - na sexta-feira um número menor de tópicos distintos são incluídos nas manchetes do que na quarta-feira. - na terça-feira um número menor de tópicos distintos são incluídos nas manchetes do que na sexta-feira. - o número de tópicos distintos incluídos nas manchetes de sexta-feira não é igual ao número de tópicos distintos incluídos nas manchetes em qualquer outro dia.",26,"se música é incluído na terça-feira e o menor número possível de tópicos são incluídos em dias consecutivos (um imediatamente após o outro), qual das seguintes afirmativas é sempre falsa? -",(A) música é incluído na quarta-feira e na sexta-feira. - (B) esporte é incluído na segunda-feira e na quarta-feira. - (C) jogos eletrônicos é incluido em três dias não consecutivos. - (D) música é incluido em três dias não consecutivos. - (E) esporte é incluído na sexta-feira e na terça-feira. a prova continua na próxima página.
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",27,qual das seguintes poderia ser a lista completa dos itens que aldo compra? 1.,"(A) arroz, peixe, repolho, tomate 2. (B) batata, carne, leite, repolho, vagem 3. (C) arroz, carne, feijão, peixe, vagem 4. (D) carne, feijão, leite, peixe 5. (E) arroz, carne, leite, repolho, vagem"
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",28,"se aldo compra carne, então ele certamente compra qual dos seguintes itens? 1.",(A) arroz 2. (B) tomate 3. (C) repolho 4. (D) feijão 5. (E) vagem
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",29,qual dos seguintes é um par de itens que não podem ser comprados juntos por aldo? 1.,(A) vagem e arroz 2. (B) tomate e carne 3. (C) repolho e tomate 4. (D) leite e feijão 5. (E) arroz e peixe
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",30,"se aldo compra exatamente quatro itens, incluindo peixe, feijão e carne, ele poderia comprar também: 1.",(A) repolho 2. (B) leite 3. (C) tomate 4. (D) arroz 5. (E) batata
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",31,"se aldo compra repolho e batata mas não compra arroz, então ele precisa comprar: 1.",(A) feijão 2. (B) carne 3. (C) leite 4. (D) peixe 5. (E) vagem
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",32,"se aldo compra vagem, carne e arroz, então qual das seguintes afirmativas é sempre verdadeira? 1.",(A) aldo compra peixe. 2. (B) aldo compra tomate. 3. (C) aldo compra no máximo quatro itens. 4. (D) aldo compra no máximo cinco itens. 5. (E) aldo compra no máximo seis itens.
2020,3,2,compra de supermercado,"aldo vai fazer compras no supermercado. ele compra no mínimo quatro e no máximo seis dos seguintes itens: arroz, batata, carne, feijão, leite, peixe, repolho, tomate e vagem. aldo faz a compra obedecendo às seguintes condições: - se aldo compra ambos arroz e vagem, então ele não compra leite. - se aldo compra batata ou repolho, então ele não compra nem peixe nem carne. - se aldo não compra nem arroz nem vagem, então ele compra tomate. - aldo não compra tomate a não ser que compre também peixe e leite. - um item que aldo compra é ou batata, ou repolho ou feijão.",33,"se aldo compra exatamente quatro itens, incluindo leite e repolho, os dois outros itens que ele compra poderiam ser: 1.",(A) carne e vagem 2. (B) arroz e feijão 3. (C) feijão e peixe 4. (D) vagem e tomate 5. (E) arroz e vagem a prova continua na próxima página.
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",34,qual das seguintes é uma ordem possível para instalação dos três primeiros painéis? -,"(A) a, d, f - (B) b, d, a - (C) d, c, a - (D) d, f, a - (E) d, f, e"
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",35,"se exatamente uma instalação de painel ocorre entre a instalação na casa d e a instalação na casa b, então para quantas das seis casas a ordem de instalação está definida? -",(A) 2 - (B) 3 - (C) 4 - (D) 5 - (E) 6
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",36,qual das seguintes afirmativas é sempre falsa? -,(A) a instalação na casa a ocorre imediatamente antes ou imediatamente depois da instalação na casa d. - (B) a instalação na casa b ocorre imediatamente antes ou imediatamente depois da instalação na casa d. - (C) a instalação na casa c ocorre imediatamente antes ou imediatamente depois da instalação na casa d. - (D) a instalação na casa d ocorre imediatamente antes ou imediatamente depois da instalação na casa a. - (E) a instalação na casa f ocorre imediatamente antes ou imediatamente depois da instalação na casa a.
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",37,a instalação do painel na casa c poderia ser: -,(A) a primeira instalação - (B) a segunda instalação - (C) a terceira instalação - (D) a quinta instalação - (E) a sexta instalação
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",38,se a instalação na casa e ocorre imediatamente antes ou imediatamente depois da instalação na casa c todas as afirmativas seguintes poderiam ser verdadeiras exceto: -,(A) a segunda instalação é na casa a. - (B) a quarta instalação é na casa e. - (C) a quarta instalação é na casa f. - (D) a quinta instalação é na casa b. - (E) a quinta instalação é na casa d.
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",39,a quarta instalação realizada pela empresa não pode ser: -,(A) na casa b - (B) na casa c - (C) na casa d - (D) na casa e - (E) na casa f
2020,3,2,painéis solares,"uma empresa foi contratada para instalar painéis solares nas seis casas de um condomínio de luxo. as casas são identificadas pelas letras a, b, c, d, e e f. a empresa vai trabalhar em uma casa por vez, e deve terminar de instalar o painel em uma casa antes de iniciar a instalação em outra casa. a empresa deve obedecer às seguintes restrições: - a instalação do painel da casa a deve ocorrer algum tempo antes da instalação do painel da casa e. - a instalação dos painéis nas casas e e f deve ser feita de forma consecutiva (ou seja, uma imediatamente após a outra), em qualquer ordem. - a empresa deve instalar o painel da casa c algum tempo antes de instalar o painel da casa b. - a instalação do painel da casa c deve ocorrer algum tempo depois da instalação do painel da casa f.",40,"se a instalação na casa e é a quarta instalação realizada pela empresa, então para quantas das seis casas a ordem de instalação está definida? -",(A) 2 - (B) 3 - (C) 4 - (D) 5 - (E) 6 esta é a última página da prova.
2020,3,0,cifra secreta,"alice e beto são um casal de espiões que vivem em constante perigo. para se comunicarem secretamente em caso de necessidade, combinaram de aplicar uma série de transformações em cada palavra da mensagem. usando como exemplo a palavra perigo, as trasformações combinadas entre eles foram: perigo => oerigp => pgireo => qhjsfp ou seja, na mensagem, eles usariam a palavra cifrada qhjsfp para representar a palavra perigo. um outro exemplo: fuga => augf => fgua => ghvb ou seja, eles usariam a palavra cifrada ghvb para representar a palavra fuga.",2,a palavra cifrada tojsbncvp representa que palavra na comunicação entre eles?,(A) obubm (B) obwbm (C) ojwbp (D) mbubo (E) mbwbo
2020,3,0,busca por nome,"vô joão começou a usar uma rede social incentivado pelo seu neto, e agora quer saber se seus amigos são membros dessa rede social. nessa rede social é possível fazer uma busca por nomes utilizando um formulário. se a grafia correta do nome procurado não é conhecida, podemos usar caracteres especiais que facilitam a busca. os seguintes caracteres especiais são permitidos na consulta: - ‘ ?’ é usado quando exatamente um caractere é desconhecido - ‘&’ é usado quando exatamente dois caracteres são desconhecidos - ‘%’ é usado quando o resto do nome é desconhecido. por exemplo, a busca eduard? retornaria eduardo ou eduarda e a busca car& silva retornaria nomes como carol silva ou carla silva. a busca silv% retornaria nomes como silvio santos, silvia oliveira, silvino batista ou silveira filho.",3,qual das alternativas abaixo é um possível resultado quando a busca é ‘silvi? ma&ad? de f%’ ?,(A) silvinho machado de freitas (B) silvana machado de farias (C) silvio malvado filho (D) silvia malvada de farias (E) silvia maldonado de freitas
2020,3,0,busca por nome,"vô joão começou a usar uma rede social incentivado pelo seu neto, e agora quer saber se seus amigos são membros dessa rede social. nessa rede social é possível fazer uma busca por nomes utilizando um formulário. se a grafia correta do nome procurado não é conhecida, podemos usar caracteres especiais que facilitam a busca. os seguintes caracteres especiais são permitidos na consulta: - ‘ ?’ é usado quando exatamente um caractere é desconhecido - ‘&’ é usado quando exatamente dois caracteres são desconhecidos - ‘%’ é usado quando o resto do nome é desconhecido. por exemplo, a busca eduard? retornaria eduardo ou eduarda e a busca car& silva retornaria nomes como carol silva ou carla silva. a busca silv% retornaria nomes como silvio santos, silvia oliveira, silvino batista ou silveira filho.",4,a busca que poderia ser usada para encontrar o nome chico buarque de holanda é:,(A) &?& duarte% (B) chico ?arque de holanda (C) chi& &arque d? % (D) ?&? buarque d? % (E) chic? ?arque de %  a prova continua na próxima página.
2020,3,0,dinheiro da nlogônia,"no reino de nlogônia a moeda corrente é o dólar logariano (dl$) e há apenas quatro denominações de notas, com os seguintes valores: - dl$ 1 - dl$ 7 - dl$ 12 - dl$ 22 hugo trabalha como caixa do banco nacional da nlogônia e uma de suas responsabilidades é pagar clientes que desejam fazer retirada de dinheiro.",8,um cliente quer fazer uma retirada de dl$ 25. qual o menor número de notas que hugo pode dar ao cliente? -,(A) 3 - (B) 4 - (C) 5 - (D) 6 - (E) 7
2020,3,0,dinheiro da nlogônia,"no reino de nlogônia a moeda corrente é o dólar logariano (dl$) e há apenas quatro denominações de notas, com os seguintes valores: - dl$ 1 - dl$ 7 - dl$ 12 - dl$ 22 hugo trabalha como caixa do banco nacional da nlogônia e uma de suas responsabilidades é pagar clientes que desejam fazer retirada de dinheiro.",9,"três clientes diferentes entram no banco e solicitam retiradas de dl$ 21, dl$ 17, e dl$ 39. qual o menor número total de notas que hugo pode dar para satisfazer os três clientes? -",(A) 12 - (B) 13 - (C) 14 - (D) 15 - (E) 16
